Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Ivonei	419.78099999999995
Rodrygo	Thiago	173.20329999999993
Rodrygo	Rildo	519.4803000000002
Rodrygo	Régis	205.05605000000008
Rodrygo	Léo Jabá	357.13645000000014
Rodrygo	Welinton Júnior	242.62899999999996
Rodrygo	Guilherme Schettine	326.09335000000004
Rodrygo	Luan	341.8501499999999
Rodrygo	Adailton	244.25279999999998
Rodrygo	Bruno	229.63564999999994
Rodrygo	Edigar Junio	1000.4249000000001
Rodrygo	Diego Farias	215.50620000000012
Rodrygo	Gabriel Poveda	690.0894000000001
Rodrygo	Guilherme	808.3862000000001
Rodrygo	Bruno Sávio	276.32605000000007
Rodrygo	Everaldo	239.91775000000004
Rodrygo	Jonathan Junior	461.2126999999999
Rodrygo	Luvannor	186.9312500000001
Rodrygo	J. Tagueu	921.6636
Rodrygo	Ricardinho	391.12175
Rodrygo	Jorginho	387.4904
Rodrygo	Bruno Nazário	65.19100000000006
Rodrygo	Vinícius	2164.6022500000004
Rodrygo	Luan Dias	317.7545000000001
Rodrygo	Leonardo Rocha	848.4376000000001
Rodrygo	Gustavo	150.96104999999994
Rodrygo	Cauê	111.70995000000006
Rodrygo	Rodolfo	4320.307150000001
Rodrygo	Rafa Silva	283.5946
Rodrygo	Ganso	287.8784500000001
Rodrygo	Gabriel Ramos	204.19475000000008
Rodrygo	Iury Castilho	281.52295
Rodrygo	Renan Oliveira	298.37935000000004
Rodrygo	Felipe Pires	1029.31545
Rodrygo	Vitor Gabriel	295.6546500000002
Rodrygo	Ronaldo	451.1538
Rodrygo	Tiago Alves	2062.2772999999997
Rodrygo	Élvis	648.9341
Rodrygo	Vinicius Mingotti	1320.25295
Rodrygo	Fernando Karanga	371.11755000000005
Rodrygo	Miguel Ferreira	553.0494500000001
Rodrygo	Maurides	1052.6698000000001
Rodrygo	Neílton	3401.2740000000003
Rodrygo	João Carlos	1601.4795000000001
Rodrygo	João Paulo	220.24929999999995
Rodrygo	Guilherme Dellatorre	4333.9238000000005
Rodrygo	Lukian	273.2478000000001
Rodrygo	Wesley da Silva	813.0600000000001
Rodrygo	Willyan	256.72475000000003
Rodrygo	Erick	1653.6927
Rodrygo	Denílson	666.5244
Rodrygo	Philippe Costa	364.27225000000004
Rodrygo	Bruno Costa	812.4828
Rodrygo	Evandro	286.12090000000006
Rodrygo	Itaitinga	455.49585
Rodrygo	França	3344.2254000000003
Rodrygo	Rodrigo Henrique	200.18124999999998
Rodrygo	Talles	261.6787
Rodrygo	Andre Clóvis	440.6648500000001
Rodrygo	Jajá	268.54795000000007
Rodrygo	Everton Galdino	655.6033
Rodrygo	Clayton	1010.8545000000001
Rodrygo	Zeca	1750.9190000000003
Rodrygo	Bruno Mendes	2264.9978
Rodrygo	Leandro Ribeiro	1995.6054000000001
Rodrygo	Ricardo Lopes	1498.4586000000002
Rodrygo	Tiago	690.4984
Rodrygo	Bruno Lamas	458.80274999999995
Rodrygo	Richard	916.1282499999999
Rodrygo	Muralha	117.8772000000001
Rodrygo	Felipe	1686.9337000000005
Rodrygo	Wendel	248.35415
Rodrygo	Hernandes	411.2255500000001
Rodrygo	Neto	830.8217
Rodrygo	Pablo	1241.89865
Rodrygo	Alvaro de Oliveira	389.0672000000001
Rodrygo	Heberty	239.95420000000007
Rodrygo	Alan	438.33095000000003
Rodrygo	Douglas Baggio	257.43859999999995
Rodrygo	Gabriel Xavier	2448.9324
Rodrygo	Rafinha	600.53165
Rodrygo	Marcinho	1002.86625
Rodrygo	Maurício Garcez	666.1346000000001
Rodrygo	Juninho	5593.220600000001
