Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Gilberto	0.9922627686508757
Gabriel Barbosa	Hamilton	0.992188721868644
Gabriel Barbosa	J. Fernandes	0.9920641853609821
Gabriel Barbosa	João Klauss	0.9919841209486553
Gabriel Barbosa	Elias Manoel	0.9919727546502288
Gabriel Barbosa	Tiago Orobó	0.9919105544425121
Gabriel Barbosa	Ramon Machado	0.9917691726280566
Gabriel Barbosa	Paulo Sérgio	0.9917448637699254
Gabriel Barbosa	Jhon Cley	0.9917117303614478
Gabriel Barbosa	João Figueiredo	0.9917006902939371
Gabriel Barbosa	Deyverson	0.9916255779713754
Gabriel Barbosa	Wendel	0.9915907914213802
Gabriel Barbosa	Rafaelson	0.9915859846791203
Gabriel Barbosa	Clayton	0.9915744332933848
Gabriel Barbosa	Bruno Lamas	0.9915458544313558
Gabriel Barbosa	João Pedro	0.9914231112208638
Gabriel Barbosa	Douglas Vieira	0.9913666178450143
Gabriel Barbosa	Jonata	0.9912693891727052
Gabriel Barbosa	Bruno Rodrigues	0.9911912106639643
Gabriel Barbosa	Dori	0.9911717511063665
Gabriel Barbosa	Diego Lopes	0.9909376247266299
Gabriel Barbosa	Matheus Babi	0.9907992171314165
Gabriel Barbosa	Pedro Henrique	0.9906872262228607
Gabriel Barbosa	Cesinha	0.9906557527850661
Gabriel Barbosa	Samuel Rosa	0.990651429529761
Gabriel Barbosa	Jefferson da Silva	0.9904875313706847
Gabriel Barbosa	João Marcos	0.9903407021987594
Gabriel Barbosa	Tardeli	0.9902900269901227
Gabriel Barbosa	Crislan	0.9902711674404494
Gabriel Barbosa	Deyvison	0.9902364397341128
Gabriel Barbosa	Matheus Peixoto	0.9901969735865678
Gabriel Barbosa	Juninho	0.9901909990658252
Gabriel Barbosa	Evander	0.9901803279839566
Gabriel Barbosa	Tiago Alves	0.9901445262400836
Gabriel Barbosa	William Barbio	0.9900469279652918
Gabriel Barbosa	Lucas Ribamar	0.9900231188974811
Gabriel Barbosa	Gabriel Poveda	0.990009686406766
Gabriel Barbosa	Diogo	0.989991765261336
Gabriel Barbosa	Michel	0.9899061716143859
Gabriel Barbosa	Diego Quirino	0.9898756190662166
Gabriel Barbosa	Pedro Henrique	0.9897990965755116
Gabriel Barbosa	Davidson	0.9897781309055497
Gabriel Barbosa	Anderson Silva	0.9896822354336169
Gabriel Barbosa	Bruno Mendes	0.9896167907010127
Gabriel Barbosa	Edgar Bruno	0.9894947482799291
Gabriel Barbosa	Erikys	0.9894869346072306
Gabriel Barbosa	David da Silva	0.989285937558012
Gabriel Barbosa	Vitor Bueno	0.9892543278336274
Gabriel Barbosa	Yuri Jonathan	0.9892522183614422
Gabriel Barbosa	Pedro	0.9892166080436338
Gabriel Barbosa	Francisco da Costa	0.9892048958388813
Gabriel Barbosa	Felippe Cardoso	0.9891877781179799
Gabriel Barbosa	Muralha	0.9891838108255907
Gabriel Barbosa	Carlos Vinícius	0.9891780037644107
Gabriel Barbosa	Dudu	0.9890681207074383
Gabriel Barbosa	Bergson	0.9890617996566573
Gabriel Barbosa	Rodrigo Maranhão	0.9890312569570783
Gabriel Barbosa	Tomás Bastos	0.9889974016922084
Gabriel Barbosa	Roberto Firmino	0.9888065304538223
Gabriel Barbosa	Brenner	0.9886892391829315
Gabriel Barbosa	A. Becker	0.9886588362210218
Gabriel Barbosa	Gabriel Honório	0.9885853153819443
Gabriel Barbosa	Bruno Mezenga	0.9885409406705747
Gabriel Barbosa	Wellington Paulista	0.9884679192697182
Gabriel Barbosa	Robson	0.9883453501722922
Gabriel Barbosa	B. Cunha Cantanhede	0.9883430153978205
Gabriel Barbosa	Cryzan	0.9883399915125711
Gabriel Barbosa	Rafael Martins	0.9883293242664528
Gabriel Barbosa	Lecão	0.9882031815728497
Gabriel Barbosa	Ademilson	0.9882028164169674
Gabriel Barbosa	Richarlison	0.9881612192219129
Gabriel Barbosa	Alan	0.9881454531271724
Gabriel Barbosa	Hernandes	0.9880788865962312
Gabriel Barbosa	Caio Canedo	0.9878569488957899
Gabriel Barbosa	Júnior Todinho	0.9877163637974041
Gabriel Barbosa	Hulk	0.9876815141684141
Gabriel Barbosa	O. Batista Meier	0.9876073879940203
Gabriel Barbosa	Matheus Souza	0.987595161092884
Gabriel Barbosa	Mateus Lima	0.9875537469471746
Gabriel Barbosa	Jackson	0.9875261760661161
Gabriel Barbosa	Dennis Murillo	0.9874753290837253
Gabriel Barbosa	Bruno Oliveira	0.9872350425823585
Gabriel Barbosa	Hêndrio	0.9872015550119072
Gabriel Barbosa	João Paulo	0.9871973581684884
Gabriel Barbosa	Matheus Cadorini	0.9871607797159022
Gabriel Barbosa	Mikael	0.9870669524549659
Gabriel Barbosa	Rodrigo Pinho	0.9870490297354825
Gabriel Barbosa	Talisca	0.9869900675746548
Gabriel Barbosa	Neymar	0.9869671539967693
Gabriel Barbosa	Guilherme Schettine	0.9868729755923423
Gabriel Barbosa	Thiago Santos	0.9868411332569768
Gabriel Barbosa	Arthur Sales	0.9867578348350471
Gabriel Barbosa	Bruno Nazário	0.9867191905317576
Gabriel Barbosa	Silvio	0.9866212481463316
Gabriel Barbosa	Jorginho	0.9866138704116074
Gabriel Barbosa	Lukian	0.9865729286679874
Gabriel Barbosa	Ibson Melo	0.9865442108691935
