Jogador Referência	Jogador Comparado	Resultado
Leandro Damião	Tiago Orobó	120.38144999999999
Leandro Damião	Arthur Caíke	121.19625000000003
Leandro Damião	Renatinho	121.24244999999996
Leandro Damião	Jefferson da Silva	121.92190000000004
Leandro Damião	Vitor Gabriel	121.92585000000003
Leandro Damião	Adriano Michael Jackson	122.30804999999992
Leandro Damião	David	122.54209999999992
Leandro Damião	Dennis Murillo	123.22440000000006
Leandro Damião	Gilberto	123.93295000000006
Leandro Damião	Jonathan Junior	124.00705000000006
Leandro Damião	André Silva	124.02324999999998
Leandro Damião	Diego Souza	124.59885000000003
Leandro Damião	Felipe Rodrigues	124.66404999999992
Leandro Damião	João Leonardo	124.87785000000011
Leandro Damião	Ciro	124.93309999999995
Leandro Damião	Caio Dantas	124.98045000000009
Leandro Damião	Ademir	125.64630000000002
Leandro Damião	Jair Silva	127.40769999999998
Leandro Damião	Pedro Raul	127.44024999999999
Leandro Damião	Mosquito	127.71745000000001
Leandro Damião	Vinicius Mingotti	127.76179999999991
Leandro Damião	Victor Andrade	128.81079999999992
Leandro Damião	Pablo Dyego	130.47044999999991
Leandro Damião	Marcos Júnior	130.47854999999996
Leandro Damião	Mikael	130.94294999999994
Leandro Damião	Patrick	131.20390000000003
Leandro Damião	Rodrigo	131.20850000000004
Leandro Damião	Gustavo Scarpa	131.33225
Leandro Damião	Devid	132.2411
Leandro Damião	Rafael Silva	132.24199999999993
Leandro Damião	João Pedro	132.6991
Leandro Damião	V. Matos	133.61255000000006
Leandro Damião	Denner	134.33585
Leandro Damião	Hernandes	134.4924499999999
Leandro Damião	Foguinho	136.2738999999999
Leandro Damião	Lucas Silva	136.40814999999992
Leandro Damião	Felipe Garcia	136.6963
Leandro Damião	Hêndrio	138.55905
Leandro Damião	Yann Rolim	138.6121
Leandro Damião	Gustavo Marmentini	138.99405
Leandro Damião	Lucas Moura	139.05845000000005
Leandro Damião	Charles	139.11649999999992
Leandro Damião	Iury Castilho	139.34439999999987
Leandro Damião	Marcos Paulo	139.4601499999999
Leandro Damião	Paulo Sérgio	139.61050000000006
Leandro Damião	Arthur Sales	140.20405000000005
Leandro Damião	Juninho	140.50445
Leandro Damião	Matheus Cassini	140.86065
Leandro Damião	Rômulo	141.1444
Leandro Damião	Clayton	141.77504999999996
Leandro Damião	Tharcysio	142.1727
Leandro Damião	Philippe Costa	142.42305000000005
Leandro Damião	Miguel Bianconi	142.44774999999993
Leandro Damião	Cauê	144.29929999999993
Leandro Damião	Thiago Alagoano	144.80229999999995
Leandro Damião	Diego Farias	144.8417000000001
Leandro Damião	Jackson	144.85605000000004
Leandro Damião	O. Batista Meier	144.94260000000003
Leandro Damião	Ricardinho	146.47305000000006
Leandro Damião	Olavio	146.69400000000007
Leandro Damião	Derek	146.94015
Leandro Damião	Mychell Chagas	147.19969999999998
Leandro Damião	Pedro Lucas	148.68484999999993
Leandro Damião	Robinho	149.2905500000001
Leandro Damião	Felipe Ferreira	149.66100000000003
Leandro Damião	Danilo Alves	150.03964999999988
Leandro Damião	Élvis	150.7089
Leandro Damião	Tauã	150.94694999999993
Leandro Damião	Dudu	151.6607
Leandro Damião	Kelvin	151.74244999999996
Leandro Damião	Ricardo Lopes	152.05124999999998
Leandro Damião	Diego Quirino	152.3752500000001
Leandro Damião	Nilson	152.39380000000006
Leandro Damião	Wendel	153.8428
Leandro Damião	Gabriel Bispo	154.12444999999988
Leandro Damião	Kleiton	154.27669999999998
Leandro Damião	Welthon	154.34625000000003
Leandro Damião	Júnior Pirambu	154.60175000000012
Leandro Damião	Kayke	154.88769999999994
Leandro Damião	Alef Manga	155.15615000000003
Leandro Damião	Marcelo Moreno	155.51969999999994
Leandro Damião	Zeca	155.96605000000005
