Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Léo Ceará	99.38645000000008
Gabriel Barbosa	Rodrigo Maranhão	99.41145000000002
Gabriel Barbosa	Alerrandro	100.03970000000001
Gabriel Barbosa	João Figueiredo	101.1797500000001
Gabriel Barbosa	Ronivaldo	101.9618500000002
Gabriel Barbosa	Cryzan	102.4016500000001
Gabriel Barbosa	Pedro Henrique	103.64430000000002
Gabriel Barbosa	João Marcos	104.47190000000002
Gabriel Barbosa	Caio Canedo	104.99775
Gabriel Barbosa	André Silva	105.51300000000006
Gabriel Barbosa	Tiago	105.85820000000005
Gabriel Barbosa	Hernandes	108.71530000000008
Gabriel Barbosa	Matheus Souza	109.5266
Gabriel Barbosa	David da Silva	110.00645000000009
Gabriel Barbosa	Alan	110.3105
Gabriel Barbosa	Bruno Oliveira	110.90410000000001
Gabriel Barbosa	João Paulo	111.63379999999998
Gabriel Barbosa	Jackson	112.39900000000002
Gabriel Barbosa	Neymar	114.47400000000002
Gabriel Barbosa	Tardeli	114.8214500000001
Gabriel Barbosa	Ademilson	114.96590000000002
Gabriel Barbosa	Matheus Peixoto	115.0277000000001
Gabriel Barbosa	Felippe Cardoso	115.42569999999998
Gabriel Barbosa	João Magno	115.67545000000001
Gabriel Barbosa	Dennis Murillo	115.84285000000003
Gabriel Barbosa	Hulk	115.9302000000001
Gabriel Barbosa	Hêndrio	116.03220000000002
Gabriel Barbosa	Bruno Nazário	116.32325000000003
Gabriel Barbosa	Mateus Lima	116.80524999999999
Gabriel Barbosa	Jorginho	116.89095000000006
Gabriel Barbosa	Brenner	117.06250000000009
Gabriel Barbosa	Carlos Júnior	117.65465000000005
Gabriel Barbosa	Bruno Mendes	117.75210000000001
Gabriel Barbosa	Vina	118.01095
Gabriel Barbosa	Dudu	118.17985000000006
Gabriel Barbosa	Diego Quirino	118.53450000000001
Gabriel Barbosa	Arthur Sales	118.6696
Gabriel Barbosa	Ibson Melo	119.97645
Gabriel Barbosa	O. Batista Meier	120.34345000000005
Gabriel Barbosa	E. Paulista	121.26490000000014
Gabriel Barbosa	Alex Sandro	121.39290000000001
Gabriel Barbosa	Thiago Santos	122.71585000000003
Gabriel Barbosa	Matheus Babi	123.08825000000002
Gabriel Barbosa	Gabriel Honório	123.15305000000002
Gabriel Barbosa	Francisco da Costa	123.41005000000003
Gabriel Barbosa	Pablo Dyego	124.48180000000012
Gabriel Barbosa	Jonata	124.81710000000004
Gabriel Barbosa	Edgar Bruno	124.92530000000002
Gabriel Barbosa	Andre Clóvis	125.24605000000004
Gabriel Barbosa	Clayton	125.52440000000007
Gabriel Barbosa	Patrick	125.65565000000005
Gabriel Barbosa	Júnior Brandao	125.65720000000002
Gabriel Barbosa	Yuri Jonathan	126.99950000000004
Gabriel Barbosa	Gustavo Coutinho	127.32790000000008
Gabriel Barbosa	Talisca	128.06225
Gabriel Barbosa	Ai Kesen	129.28855000000004
Gabriel Barbosa	Olavio	129.71785
Gabriel Barbosa	Sandro Lima	130.86705
Gabriel Barbosa	Vinicius Mello	131.31845000000004
Gabriel Barbosa	Renan Gorne	131.40335000000002
Gabriel Barbosa	Salatiel	132.55145000000007
Gabriel Barbosa	Luiz Phellype	132.74415
Gabriel Barbosa	Wander	132.7700000000001
Gabriel Barbosa	A. Becker	132.9585500000001
Gabriel Barbosa	Pedro Lucas	133.24320000000003
Gabriel Barbosa	Gabriel	133.4031
Gabriel Barbosa	Wellington Paulista	135.17540000000008
Gabriel Barbosa	Fernandinho	135.53949999999998
Gabriel Barbosa	Júnior Todinho	135.64505
Gabriel Barbosa	Deyvison	135.80950000000013
Gabriel Barbosa	Alisson Safira	135.92610000000008
Gabriel Barbosa	Danilo Alves	136.08440000000004
Gabriel Barbosa	B. Cunha Cantanhede	137.4070500000001
Gabriel Barbosa	David	137.57125000000008
Gabriel Barbosa	Anselmo	137.8171
Gabriel Barbosa	Felipe Augusto	138.24870000000018
Gabriel Barbosa	Élvis	138.45745000000002
Gabriel Barbosa	Charles	138.98455000000004
Gabriel Barbosa	Mikael	142.37045
Gabriel Barbosa	Rafa Silva	142.84385
Gabriel Barbosa	Raphael Alemão	142.87250000000006
Gabriel Barbosa	Gleyson Oliveira	143.00830000000002
Gabriel Barbosa	Matheus Cassini	143.70920000000007
Gabriel Barbosa	Lucas Silva	144.0389000000001
Gabriel Barbosa	Philippe Costa	144.3273
Gabriel Barbosa	Silvio	144.32870000000003
Gabriel Barbosa	Aloísio	144.43070000000014
Gabriel Barbosa	Marcos Paulo	145.06690000000006
Gabriel Barbosa	Bruno Mezenga	145.34470000000005
Gabriel Barbosa	M. Brunori	146.42945000000017
Gabriel Barbosa	Rodrigo Pinho	147.33225000000004
Gabriel Barbosa	Caion	147.39750000000018
Gabriel Barbosa	Carlos Vinícius	147.72745000000003
Gabriel Barbosa	Denílson	147.79104999999998
Gabriel Barbosa	Talles Magno	148.5647
Gabriel Barbosa	Bruno Henrique	149.0047
Gabriel Barbosa	Dudu	150.40695
Gabriel Barbosa	Devid	150.50945000000002
Gabriel Barbosa	Rafael Navarro	151.74840000000003
Gabriel Barbosa	Conrado	151.9905000000001
Gabriel Barbosa	Robson	152.41080000000002
Gabriel Barbosa	Julio César	152.57970000000003
Gabriel Barbosa	Crislan	152.59645
Gabriel Barbosa	Felipe Anderson	152.823
Gabriel Barbosa	João Klauss	153.13810000000015
Gabriel Barbosa	Dyego Sousa	153.92615000000004
Gabriel Barbosa	Ramon Machado	154.38695000000007
