Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Dodô	0.9916996873833104
Rodrygo	Luiz Fernando	0.9999295546441169
Rodrygo	Dyego Sousa	0.9447316869242122
Rodrygo	Juan	0.987910845352304
Rodrygo	Flamarion	0.9992470473944423
Rodrygo	Leonardo	0.998921053192684
Rodrygo	Igor Torres	0.9610642904058632
Rodrygo	Deyverson	0.9994134009204075
Rodrygo	Gilberto	0.999367125780827
Rodrygo	Fábio Gomes	0.9199972658580027
Rodrygo	Ivonei	0.9571749135389617
Rodrygo	Thiago	0.9997812158751616
Rodrygo	Rildo	0.9885188779918491
Rodrygo	Régis	0.9927642527192156
Rodrygo	Léo Jabá	0.9932673291766064
Rodrygo	Welinton Júnior	0.9966850952632537
Rodrygo	Guilherme Schettine	0.993145514857965
Rodrygo	Luan	0.8173004322228251
Rodrygo	Adailton	0.992312713917433
Rodrygo	Bruno	0.9994590646501833
Rodrygo	Edigar Junio	0.9496218797628909
Rodrygo	Diego Farias	0.9803047883862078
Rodrygo	Gabriel Poveda	0.9909316824266869
Rodrygo	Guilherme	0.9967881933311648
Rodrygo	Bruno Sávio	0.992708831459981
Rodrygo	Everaldo	0.9996734269103671
Rodrygo	Jonathan Junior	0.9896043926004195
Rodrygo	Luvannor	0.9972974137363588
Rodrygo	J. Tagueu	0.9951872709411305
Rodrygo	Ricardinho	0.9987032841344847
Rodrygo	Jorginho	0.999786420591025
Rodrygo	Bruno Nazário	0.999459104880355
Rodrygo	Vinícius	0.9136768775077018
Rodrygo	Luan Dias	0.9955336862746343
Rodrygo	Leonardo Rocha	0.9983527456779459
Rodrygo	Gustavo	0.8521654912832278
Rodrygo	Cauê	0.9965435579029629
Rodrygo	Rodolfo	0.9434471707139933
Rodrygo	Rafa Silva	0.9903741155887463
Rodrygo	Ganso	0.9995150556789951
Rodrygo	Gabriel Ramos	0.990170600704765
Rodrygo	Iury Castilho	0.985525601333389
Rodrygo	Renan Oliveira	0.998675281286178
Rodrygo	Felipe Pires	0.9861227397135172
Rodrygo	Vitor Gabriel	0.9996141996220362
Rodrygo	Ronaldo	0.9996759672598826
