Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Dodô	0.9998425097643946
Rodrygo	Luiz Fernando	0.9376716982246772
Rodrygo	Dyego Sousa	0.7573364508278857
Rodrygo	Juan	0.874993108771156
Rodrygo	Flamarion	0.9521852596214416
Rodrygo	Leonardo	0.9578744077974591
Rodrygo	Igor Torres	1.2703297582839763
Rodrygo	Deyverson	1.0374885605961564
Rodrygo	Gilberto	0.9782729289940828
Rodrygo	Fábio Gomes	0.9115265334252239
Rodrygo	Ivonei	1.088393622492714
Rodrygo	Thiago	1.0320577429528235
Rodrygo	Rildo	1.0009459842966608
Rodrygo	Régis	1.118577771513144
Rodrygo	Léo Jabá	0.9879551820728293
Rodrygo	Welinton Júnior	1.080097995848787
Rodrygo	Guilherme Schettine	1.0208065346025212
Rodrygo	Luan	0.9286466561348079
Rodrygo	Adailton	1.0968934655654998
Rodrygo	Bruno	1.0214635088170936
Rodrygo	Edigar Junio	1.0321919812701201
Rodrygo	Diego Farias	0.9939255409086639
Rodrygo	Gabriel Poveda	1.2273518153346479
Rodrygo	Guilherme	0.8527333781061115
Rodrygo	Bruno Sávio	0.9640123906705539
Rodrygo	Everaldo	1.043628353498159
Rodrygo	Jonathan Junior	1.1857233573643122
Rodrygo	Luvannor	0.9931481133846441
Rodrygo	J. Tagueu	0.8631679129843643
Rodrygo	Ricardinho	1.0695080862533692
Rodrygo	Jorginho	0.8994644526933212
Rodrygo	Bruno Nazário	1.0182850543739774
Rodrygo	Vinícius	0.7957633492103284
Rodrygo	Luan Dias	1.0413345143194568
Rodrygo	Leonardo Rocha	1.1998865998866
Rodrygo	Gustavo	0.9407563274257601
Rodrygo	Cauê	1.1014990630855714
Rodrygo	Rodolfo	0.7385528152629129
Rodrygo	Rafa Silva	0.9583371071460918
Rodrygo	Ganso	0.8987259343148358
Rodrygo	Gabriel Ramos	0.9791178285009254
Rodrygo	Iury Castilho	0.9640123906705538
Rodrygo	Renan Oliveira	1.0406858566651367
Rodrygo	Felipe Pires	1.2360018690133168
Rodrygo	Vitor Gabriel	1.087983273923773
Rodrygo	Ronaldo	1.0709875501872532
Rodrygo	Tiago Alves	1.0289798696878343
Rodrygo	Élvis	0.9192609539254581
Rodrygo	Vinicius Mingotti	0.8479724314794037
Rodrygo	Fernando Karanga	1.1135550410439907
Rodrygo	Miguel Ferreira	0.9054424097210335
Rodrygo	Maurides	1.0693279434057605
Rodrygo	Neílton	0.8053941592875448
Rodrygo	João Carlos	0.942012642074962
Rodrygo	João Paulo	0.9564889866513998
Rodrygo	Guilherme Dellatorre	0.7555518529978816
Rodrygo	Lukian	1.1680097140964785
Rodrygo	Wesley da Silva	1.2195243766568058
Rodrygo	Willyan	0.9802668148971652
Rodrygo	Erick	0.8180131426362581
Rodrygo	Denílson	0.8833940945648846
Rodrygo	Philippe Costa	1.1043348177010854
Rodrygo	Bruno Costa	1.0916125038687714
Rodrygo	Evandro	1.0086428775698262
Rodrygo	Itaitinga	0.9125747470101196
Rodrygo	França	0.8455555259582856
Rodrygo	Rodrigo Henrique	0.9839739615623062
Rodrygo	Talles	0.9520139159643703
Rodrygo	Andre Clóvis	0.9966405023547881
Rodrygo	Jajá	1.1054886118269833
Rodrygo	Everton Galdino	0.9009451366616524
Rodrygo	Clayton	0.9103501677707992
Rodrygo	Zeca	0.8420563970607741
Rodrygo	Bruno Mendes	0.770068654326678
Rodrygo	Leandro Ribeiro	0.8197877120942123
Rodrygo	Ricardo Lopes	0.8403621634500833
Rodrygo	Tiago	0.8978362324989393
Rodrygo	Bruno Lamas	0.9031753257838729
Rodrygo	Richard	1.1873644048776837
Rodrygo	Muralha	1.0168497933818113
Rodrygo	Felipe	0.7985057731491962
Rodrygo	Wendel	0.9569215000602918
Rodrygo	Hernandes	0.9317541387812612
Rodrygo	Neto	1.0768734945890015
Rodrygo	Pablo	0.826554525570253
Rodrygo	Alvaro de Oliveira	1.0462770691189558
Rodrygo	Heberty	0.8979378235410597
Rodrygo	Alan	1.121898635753163
Rodrygo	Douglas Baggio	0.9573544048013993
Rodrygo	Gabriel Xavier	0.8064991488604893
Rodrygo	Rafinha	0.9163154552277583
Rodrygo	Marcinho	0.8713423003019489
Rodrygo	Maurício Garcez	0.8497657609423103
Rodrygo	Juninho	0.7062003604084629
Rodrygo	Rodrigo Varanda	1.223284134263363
Rodrygo	Rivaldinho	1.02562197092084
Rodrygo	Ai Kesen	0.8936655405405406
Rodrygo	Bruno Oliveira	0.9563737157663222
Rodrygo	Matheus Cadorini	1.2043936864471088
Rodrygo	Marlyson	1.2007944013618308
Rodrygo	Yago Cariello	1.2400093753662251
Rodrygo	Felipe Vizeu	1.0611419402286555
Rodrygo	Alan Kardec	1.2398640731192876
Rodrygo	Arthur Sales	0.8766120792024523
Rodrygo	Bergson	1.0608936867083318
Rodrygo	Alisson Safira	1.2161603003716333
Rodrygo	Fabrício Daniel	1.050397088021178
Rodrygo	Renato Júnior	0.9741598895197177
Rodrygo	João Paulo	1.2825972766576426
Rodrygo	Pernambuco	0.9204337866442427
Rodrygo	Hyuri	0.8781398694256943
Rodrygo	Caio Cruz	1.0388807069219441
Rodrygo	Matheus Jesus	0.8367513707296499
Rodrygo	Saldanha	1.0215950051493305
Rodrygo	Derik Lacerda	0.8554220114261076
Rodrygo	Jean Patric	1.1887873567523033
Rodrygo	Tiago Orobó	1.1281987489337502
Rodrygo	Brenner	1.0620295091839806
Rodrygo	Vander	0.932767182862684
Rodrygo	Giovanni Augusto	0.9266676397606188
Rodrygo	Mateusão	1.210133048682856
Rodrygo	Henrique Almeida	1.1370491098613749
Rodrygo	Marco Túlio	0.9319729888432179
Rodrygo	Danilo Alves	0.9535295884650044
Rodrygo	Hamilton	0.7942501125957063
Rodrygo	Alan	1.0053525052258188
Rodrygo	Marcelo Ryan	1.3082344213649852
Rodrygo	Douglas Coutinho	0.9440297397769517
Rodrygo	William Lira	0.7396369736934082
Rodrygo	Felippe Cardoso	0.9159717212523445
Rodrygo	Paulo Victor	1.130327956414913
Rodrygo	Souza	0.9122862480241413
